gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,0.4309983366751445,-3.0563338283944432,0.062666102106974,-1.1836137879207056,-0.9178374556366102,-1.0289980595185069,1.2454405385795932,-0.9242665895369794,1.1466885201862331,1.1375641400440122,-0.82673477028235,0.8289391504586737,-1.473856962785249,-0.5234774225493735,-0.0913701185161795
0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-1.1987601143772668,0.3271893896895815,-0.9915636347739862,-1.1836137879207056,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369794,1.1466885201862331,-1.1215013874311344,-0.82673477028235,-1.206361165890975,-0.5370258896309625,-0.3788814938917323,-0.9241114588930136
-1.0094301272202446,-0.440327089412664,1.0356168260670764,-0.6523049310632244,0.9199258719908678,0.3271893896895815,1.1168958389879344,0.1728353901526976,-0.9178374556366102,-1.0289980595185069,1.2454405385795932,-0.9242665895369794,-1.1126316462328174,-1.1215013874311344,-0.82673477028235,0.8289391504586737,0.3998051835233239,0.430523302157362,0.9595163639795024
0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,0.512486259227765,0.3271893896895815,-0.9915636347739862,-1.1836137879207056,1.408012269782,-1.0289980595185069,-1.0269875536081858,1.3969629310430345,-1.1126316462328174,-1.1215013874311344,1.5745865451350334,-1.206361165890975,-1.473856962785249,-0.3373309396797665,0.1192968960692182
-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.533025357281985,0.9199258719908678,0.3271893896895815,1.1168958389879344,0.1728353901526976,1.408012269782,-1.0289980595185069,-1.0269875536081858,-0.9242665895369794,1.1466885201862331,1.1375641400440122,0.3739258874263417,-1.206361165890975,1.3366362566776104,1.2000395661629697,1.3964904887881042
-1.0094301272202446,2.271039016322759,-0.9656081041070596,-0.6523049310632244,-1.1172721918246462,-3.0563338283944432,0.062666102106974,-1.1836137879207056,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369794,1.1466885201862331,1.1375641400440122,-0.82673477028235,-1.206361165890975,0.3998051835233239,-0.6348329078374417,-0.9200084154675806
0.9906579693175857,-0.440327089412664,1.0356168260670764,-0.6523049310632244,1.082901717096109,0.3271893896895815,1.1168958389879344,0.1728353901526976,-0.9178374556366102,-1.0289980595185069,1.2454405385795932,-0.9242665895369794,1.1466885201862331,1.1375641400440122,0.3739258874263417,0.8289391504586737,-1.473856962785249,1.1535029454455674,1.6225990646520128
-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.8320644628904743,0.3271893896895815,-0.9915636347739862,0.1728353901526976,-0.9178374556366102,-1.0289980595185069,1.2454405385795932,-0.9242665895369794,1.1466885201862331,1.1375641400440122,-0.82673477028235,0.8289391504586737,0.3998051835233239,1.0371613936520632,-0.5387783268744033
0.9906579693175857,2.271039016322759,1.0356168260670764,-0.6523049310632244,-0.791320501614164,0.3271893896895815,-0.9915636347739862,0.1728353901526976,-0.9178374556366102,1.2428745792677225,1.2454405385795932,-0.9242665895369794,1.1466885201862331,1.1375641400440122,-0.82673477028235,0.8289391504586737,0.3998051835233239,1.1036422803912085,-0.4612396298830239
0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,-0.7505765403378537,0.3271893896895815,-0.9915636347739862,1.529284568226101,0.2450874070726948,0.1069382598746078,0.1092264924857037,0.2363481707530275,0.0170284369767078,0.0080313763064389,0.3739258874263417,-1.206361165890975,1.3366362566776104,-1.4974224132778524,-0.8708821912286612
0.9906579693175857,-0.440327089412664,1.0356168260670764,-0.6523049310632244,-0.7098325790615434,0.3271893896895815,-0.9915636347739862,1.529284568226101,0.2450874070726948,0.1069382598746078,0.1092264924857037,0.2363481707530275,0.0170284369767078,0.0080313763064389,0.3739258874263417,-1.206361165890975,1.3366362566776104,-1.5290008344789463,-0.8772352907261056
-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-1.1580161531009563,0.3271893896895815,1.1168958389879344,0.1728353901526976,1.408012269782,-1.0289980595185069,-1.0269875536081858,-0.9242665895369794,-1.1126316462328174,-1.1215013874311344,-0.82673477028235,0.8289391504586737,0.3998051835233239,0.5103003662443366,-0.8662497228451079
-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,0.3902543753988342,-3.0563338283944432,0.062666102106974,-1.1836137879207056,1.408012269782,1.2428745792677225,1.2454405385795932,1.3969629310430345,-1.1126316462328174,1.1375641400440122,0.3739258874263417,0.8289391504586737,0.3998051835233239,-0.3340068953428092,0.0287431688573796
0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,1.2866215234776603,0.3271893896895815,1.1168958389879344,0.1728353901526976,-0.9178374556366102,1.2428745792677225,1.2454405385795932,1.3969629310430345,1.1466885201862331,1.1375641400440122,1.5745865451350334,0.8289391504586737,-0.5370258896309625,1.4759352461304225,1.966747346803509
0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,1.368109446030281,0.3271893896895815,1.1168958389879344,1.529284568226101,0.2450874070726948,0.1069382598746078,0.1092264924857037,0.2363481707530275,0.0170284369767078,0.0080313763064389,1.5745865451350334,-1.206361165890975,1.3366362566776104,-1.3195860412506386,-0.2583595740566465
0.9906579693175857,2.271039016322759,1.0356168260670764,-0.6523049310632244,-0.9135523854430948,0.3271893896895815,-0.9915636347739862,0.1728353901526976,1.408012269782,-1.0289980595185069,-1.0269875536081858,-0.9242665895369794,-1.1126316462328174,-1.1215013874311344,-0.82673477028235,-1.206361165890975,0.3998051835233239,0.3490842159019089,-0.6895100243259239
0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,0.7162060656093164,0.3271893896895815,-0.9915636347739862,-1.1836137879207056,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369794,-1.1126316462328174,-1.1215013874311344,0.3739258874263417,0.8289391504586737,-1.473856962785249,-0.6647493068700573,-0.0231404770384166
0.9906579693175857,-0.440327089412664,1.0356168260670764,-0.6523049310632244,-0.22090504374582,0.3271893896895815,-0.9915636347739862,-1.1836137879207056,1.408012269782,-1.0289980595185069,-1.0269875536081858,-0.9242665895369794,-1.1126316462328174,-1.1215013874311344,0.3739258874263417,-1.206361165890975,-0.5370258896309625,-0.5351115777287238,-0.3801052550510769
-1.0094301272202446,2.271039016322759,1.0356168260670764,1.533025357281985,1.368109446030281,0.3271893896895815,1.1168958389879344,0.1728353901526976,-0.9178374556366102,1.2428745792677225,1.2454405385795932,-0.9242665895369794,1.1466885201862331,1.1375641400440122,0.3739258874263417,0.8289391504586737,0.3998051835233239,1.33300133964126,2.033057822808085
0.9906579693175857,2.271039016322759,-0.9656081041070596,-0.6523049310632244,-1.2802480369298874,0.3271893896895815,1.1168958389879344,0.1728353901526976,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369794,-1.1126316462328174,-1.1215013874311344,-0.82673477028235,0.8289391504586737,0.3998051835233239,0.3873107257769176,-0.9736347518505232
0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-1.2395040756535771,0.3271893896895815,-0.9915636347739862,1.529284568226101,0.2450874070726948,0.1069382598746078,0.1092264924857037,0.2363481707530275,0.0170284369767078,0.0080313763064389,-0.82673477028235,0.8289391504586737,0.3998051835233239,-1.5007464576148095,-0.9935984846463124
-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-1.2802480369298874,0.3271893896895815,-0.9915636347739862,-1.1836137879207056,-0.9178374556366102,1.2428745792677225,-1.0269875536081858,-0.9242665895369794,-1.1126316462328174,-1.1215013874311344,-0.82673477028235,-1.206361165890975,0.3998051835233239,-0.5085192230330657,-0.9855247540349766
-1.0094301272202446,2.271039016322759,-0.9656081041070596,-0.6523049310632244,-0.5876006952326126,0.3271893896895815,1.1168958389879344,0.1728353901526976,-0.9178374556366102,1.2428745792677225,-1.0269875536081858,1.3969629310430345,-1.1126316462328174,-1.1215013874311344,-0.82673477028235,0.8289391504586737,0.3998051835233239,0.6864747161030716,-0.343001389236141
-1.0094301272202446,2.271039016322759,-0.9656081041070596,-0.6523049310632244,-1.1580161531009563,0.3271893896895815,1.1168958389879344,0.1728353901526976,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369794,-1.1126316462328174,1.1375641400440122,-0.82673477028235,0.8289391504586737,0.3998051835233239,0.6582203392389346,-0.8484919273748205
-1.0094301272202446,-0.440327089412664,1.0356168260670764,-0.6523049310632244,-1.2395040756535771,0.3271893896895815,-0.9915636347739862,0.1728353901526976,-0.9178374556366102,1.2428745792677225,1.2454405385795932,-0.9242665895369794,-1.1126316462328174,-1.1215013874311344,-0.82673477028235,-1.206361165890975,-1.473856962785249,0.4953421667280288,-0.9345676018158908
0.9906579693175857,-0.440327089412664,-0.9656081041070596,1.533025357281985,0.5939741817803856,0.3271893896895815,-0.9915636347739862,1.529284568226101,0.2450874070726948,0.1069382598746078,0.1092264924857037,0.2363481707530275,0.0170284369767078,0.0080313763064389,0.3739258874263417,-1.206361165890975,-0.5370258896309625,-1.4708300585821945,-0.5604185720375735
-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-1.2802480369298874,0.3271893896895815,1.1168958389879344,0.1728353901526976,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369794,-1.1126316462328174,1.1375641400440122,-0.82673477028235,0.8289391504586737,0.3998051835233239,0.6715165165867639,-0.9698625990239156
-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.533025357281985,-1.2395040756535771,0.3271893896895815,-0.9915636347739862,1.529284568226101,0.2450874070726948,0.1069382598746078,0.1092264924857037,0.2363481707530275,0.0170284369767078,0.0080313763064389,0.3739258874263417,-1.206361165890975,1.3366362566776104,-1.4791401694245876,-0.993289653420742
-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.6690886177852331,0.3271893896895815,1.1168958389879344,0.1728353901526976,-0.9178374556366102,-1.0289980595185069,1.2454405385795932,-0.9242665895369794,-1.1126316462328174,1.1375641400440122,-0.82673477028235,0.8289391504586737,0.3998051835233239,0.7861960462117896,-0.3799508394382919
-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.6283446565089229,0.3271893896895815,1.1168958389879344,1.529284568226101,0.2450874070726948,0.1069382598746078,0.1092264924857037,0.2363481707530275,0.0170284369767078,0.0080313763064389,-0.82673477028235,-1.206361165890975,1.3366362566776104,-1.3295581742615106,-0.7976891907685199
0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-1.2802480369298874,0.3271893896895815,-0.9915636347739862,1.529284568226101,0.2450874070726948,0.1069382598746078,0.1092264924857037,0.2363481707530275,0.0170284369767078,0.0080313763064389,-0.82673477028235,-1.206361165890975,-1.473856962785249,-1.4824642137615447,-0.9984515467624158
0.9906579693175857,-0.440327089412664,1.0356168260670764,-0.6523049310632244,1.6125732136881423,0.3271893896895815,1.1168958389879344,-1.1836137879207056,1.408012269782,1.2428745792677225,1.2454405385795932,1.3969629310430345,-1.1126316462328174,1.1375641400440122,1.5745865451350334,-1.206361165890975,-0.5370258896309625,0.4903561002225927,1.556332707393946
-1.0094301272202446,-0.440327089412664,1.0356168260670764,-0.6523049310632244,-0.791320501614164,0.3271893896895815,1.1168958389879344,-1.1836137879207056,1.408012269782,1.2428745792677225,-1.0269875536081858,1.3969629310430345,1.1466885201862331,-1.1215013874311344,-0.82673477028235,0.8289391504586737,0.3998051835233239,0.3790006149345245,-0.5743600959347432
-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.533025357281985,1.0421577558197987,0.3271893896895815,-0.9915636347739862,-1.1836137879207056,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369794,-1.1126316462328174,-1.1215013874311344,0.3739258874263417,0.8289391504586737,1.3366362566776104,-0.6880176172287581,0.0572438791028598
0.9906579693175857,-0.440327089412664,-0.9656081041070596,1.533025357281985,-0.8320644628904743,0.3271893896895815,-0.9915636347739862,-1.1836137879207056,1.408012269782,-1.0289980595185069,-1.0269875536081858,-0.9242665895369794,1.1466885201862331,1.1375641400440122,-0.82673477028235,0.8289391504586737,1.3366362566776104,0.1679237995377378,-0.6378690315359328
0.9906579693175857,-0.440327089412664,-0.9656081041070596,1.533025357281985,-1.1987601143772668,0.3271893896895815,-0.9915636347739862,1.529284568226101,0.2450874070726948,0.1069382598746078,0.1092264924857037,0.2363481707530275,0.0170284369767078,0.0080313763064389,-0.82673477028235,-1.206361165890975,1.3366362566776104,-1.4608579255713223,-0.980605513799108
